team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1014,335,right,1408,16:32:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,935,242,right,2249,02:31:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,floating,2,942,225,right,2186,03:34:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,291,473,left,889,05:11:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,797,372,right,648,09:12:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,1040,315,right,2304,01:36:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,reverse,2,1047,266,right,1270,18:50:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,driving,2,1031,283,right,1210,19:50:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,driving,2,102,290,left,630,09:30:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,832,462,right,1464,15:36:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,366,414,left,670,08:50:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,75,287,left,405,13:15:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,858,500,right,1268,18:52:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,996,560,right,1673,12:07:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,828,137,right,1115,01:25:00,Championship
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,316,389,left,96,18:24:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,127,287,left,772,07:08:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,1038,264,right,1427,16:13:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,820,54,right,1688,11:52:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,driving,NA,1033,232,right,2318,01:22:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,975,283,right,45,19:15:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,1021,223,right,1446,15:54:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,step back,NA,1011,462,right,1856,09:04:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,999,287,right,352,14:08:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,81,276,left,1102,01:38:00,Quarterfinal 4
Cavaliers,FALSE,TRUE,fieldgoal,dunk,NA,2,1030,317,right,2331,01:09:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,154,277,left,743,07:37:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,NA,NA,3,1030,36,right,1505,14:55:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,110,322,left,802,06:38:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,270,264,left,445,12:35:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,305,444,left,720,08:00:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,NA,NA,NA,108,259,left,146,17:34:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,979,315,right,397,13:23:00,Second Round
Cavaliers,TRUE,FALSE,fieldgoal,NA,NA,NA,337,310,left,71,18:49:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,70,312,left,957,04:03:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,202,421,left,504,11:36:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,NA,NA,2,105,291,left,1052,02:28:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,NA,2,177,95,left,152,17:28:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,786,209,right,765,07:15:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,jump shot,NA,3,113,558,left,564,10:36:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,1082,562,right,1892,08:28:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,jump shot,step back,2,916,184,right,1710,11:30:00,NA
Cavaliers,TRUE,FALSE,fieldgoal,jump shot,NA,NA,40,16,left,1121,01:19:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,jump shot,NA,NA,240,297,left,356,14:04:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1052,318,right,2126,04:34:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,99,338,left,1057,02:23:00,NA
Cavaliers,FALSE,FALSE,fieldgoal,layup,NA,NA,1006,283,right,2286,01:54:00,NA
Cavaliers,FALSE,TRUE,fieldgoal,layup,NA,2,1006,328,right,2254,02:26:00,NA
Cavaliers,TRUE,TRUE,fieldgoal,NA,NA,3,284,102,left,861,05:39:00,NA
