team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,turnaround,NA,132,111,left,1755,10:45:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,82,262,left,2360,00:40:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1030,321,right,1013,03:07:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,72,329,left,955,04:05:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1054,321,right,141,17:39:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,NA,NA,3,211,70,left,2543,02:37:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,151,298,left,429,12:51:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,349,171,left,2088,05:12:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,NA,NA,NA,780,307,right,1757,10:43:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,911,225,right,507,11:33:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,119,287,left,1856,09:04:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,947,294,right,772,07:08:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,1041,418,right,269,15:31:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,995,552,right,1136,01:04:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,dunk,NA,2,1010,290,right,2114,04:46:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,127,225,left,1814,09:46:00,First Round
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,841,106,right,118,18:02:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,1045,23,right,754,07:26:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,976,564,right,1324,17:56:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,1031,273,right,1932,07:48:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,NA,NA,3,823,188,right,2011,06:29:00,Quarterfinal 2
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1047,339,right,457,12:23:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,892,387,right,719,08:01:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,pullup,2,886,363,right,2173,03:47:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1051,339,right,204,16:36:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,213,56,left,273,15:27:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,105,290,left,2222,02:58:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,NA,NA,3,1020,22,right,447,12:33:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,78,286,left,691,08:29:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,85,281,left,1519,14:41:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,NA,NA,NA,975,291,right,1220,19:40:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,NA,NA,2,110,274,left,2277,02:03:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,hook shot,NA,2,94,170,left,1272,18:48:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,79,269,left,1976,07:04:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,157,259,left,1917,08:03:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1059,320,right,258,15:42:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,112,287,left,1452,15:48:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,74,279,left,2330,01:10:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,789,259,right,933,04:27:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,127,197,left,2279,02:01:00,First Round
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,964,177,right,878,05:22:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,786,305,right,383,13:37:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,801,153,right,1867,08:53:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1076,444,right,2015,06:25:00,Sweet 16
Tar Heels,FALSE,TRUE,fieldgoal,dunk,NA,2,1034,327,right,2207,03:13:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,1042,212,right,333,14:27:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,75,327,left,1254,19:06:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,NA,NA,NA,240,88,left,2148,04:12:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,dunk,NA,NA,1044,327,right,256,15:44:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,1037,159,right,1382,16:58:00,NA
Tar Heels,TRUE,TRUE,fieldgoal,jump shot,NA,3,177,46,left,2024,06:16:00,NA
Tar Heels,FALSE,FALSE,fieldgoal,layup,NA,NA,1000,261,right,906,04:54:00,Second Round
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,147,482,left,1339,17:41:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,70,283,left,2269,02:11:00,Semifinals
Tar Heels,FALSE,TRUE,fieldgoal,layup,NA,2,1027,291,right,1078,02:02:00,NA
Tar Heels,TRUE,FALSE,fieldgoal,jump shot,NA,NA,804,346,right,303,14:57:00,NA
Tar Heels,FALSE,TRUE,fieldgoal,jump shot,NA,2,945,255,right,1408,16:32:00,Third Round
