team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,84,571,left,1270,18:50:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,96,320,left,2399,00:01:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,NA,NA,NA,858,139,right,1300,18:20:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,109,303,left,1627,12:53:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,153,274,left,2142,04:18:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,899,65,right,1168,00:32:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,968,74,right,870,05:30:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,126,286,left,303,14:57:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,876,104,right,649,09:11:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,219,393,left,1276,18:44:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,NA,NA,NA,332,328,left,1862,08:58:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,294,461,left,2352,00:48:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,95,307,left,2076,05:24:00,First Round
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,323,153,left,2398,00:02:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,driving,2,1048,290,right,1359,17:21:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,996,270,right,376,13:44:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,driving,NA,136,241,left,1792,10:08:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,75,260,left,1511,14:49:00,NA
Fighting Irish,TRUE,TRUE,fieldgoal,jump shot,NA,3,345,200,left,2176,03:44:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,67,297,left,2340,01:00:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,reverse,2,1037,344,right,671,08:49:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,112,218,left,1426,16:14:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,290,462,left,1807,09:53:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,NA,NA,2,1040,298,right,892,05:08:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,333,359,left,1960,07:20:00,Championship
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,270,468,left,2038,06:02:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,71,320,left,2131,04:29:00,NA
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,1042,250,right,1215,19:45:00,Second Round
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,844,81,right,284,15:16:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,762,284,right,1588,13:32:00,Quarterfinal 3
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,266,89,left,1702,11:38:00,Quarterfinal 4
Fighting Irish,FALSE,TRUE,fieldgoal,jump shot,NA,2,181,143,left,1645,12:35:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,1024,344,right,471,12:09:00,Sweet 16
Fighting Irish,FALSE,TRUE,fieldgoal,layup,NA,2,84,279,left,1833,09:27:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,96,27,left,756,07:24:00,Second Round
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,971,317,right,507,11:33:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,868,293,right,1509,14:51:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,jump shot,NA,NA,763,273,right,1391,16:49:00,Quarterfinal 3
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,993,397,right,670,08:50:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,NA,NA,NA,949,243,right,623,09:37:00,NA
Fighting Irish,TRUE,FALSE,fieldgoal,NA,NA,NA,858,503,right,256,15:44:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,94,287,left,527,11:13:00,Quarterfinal 3
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,868,238,right,2045,05:55:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,layup,NA,NA,85,259,left,2205,03:15:00,NA
Fighting Irish,FALSE,FALSE,fieldgoal,jump shot,NA,NA,1038,335,right,1154,00:46:00,Championship
