team_name,three_point_shot,shot_made,type,shot_type,shot_subtype,points_scored,event_coord_x,event_coord_y,team_basket,elapsed_time_sec,game_clock,round
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,147,298,left,1313,18:07:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,322,128,left,2203,03:17:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,858,144,right,1708,11:32:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,1041,280,right,322,14:38:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,973,372,right,1448,15:52:00,Championship
Blue Devils,FALSE,TRUE,fieldgoal,dunk,NA,2,102,281,left,2258,02:22:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,175,143,left,177,17:03:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,82,257,left,1865,08:55:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,dunk,NA,NA,112,264,left,2071,05:29:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,75,303,left,2227,02:53:00,First Round
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,846,113,right,70,18:50:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,995,324,right,2044,05:56:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,jump shot,NA,2,257,163,left,2149,04:11:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,799,358,right,395,13:25:00,Elite Eight
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,81,327,left,2032,06:08:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,jump shot,NA,2,1009,116,right,54,19:06:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,1019,283,right,492,11:48:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,266,71,left,468,12:12:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,1095,33,right,465,12:15:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,NA,NA,NA,862,318,right,792,06:48:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,879,499,right,1848,09:12:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,jump shot,NA,3,360,255,left,1073,02:07:00,Championship
Blue Devils,FALSE,TRUE,fieldgoal,hook shot,NA,2,160,288,left,766,07:14:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,NA,NA,2,85,331,left,598,10:02:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,layup,NA,NA,1045,327,right,280,15:20:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,NA,NA,NA,1004,329,right,435,12:45:00,NA
Blue Devils,TRUE,TRUE,fieldgoal,NA,NA,3,261,94,left,2187,03:33:00,NA
Blue Devils,FALSE,TRUE,fieldgoal,layup,NA,2,72,284,left,833,06:07:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,NA,NA,945,558,right,894,05:06:00,NA
Blue Devils,TRUE,FALSE,fieldgoal,jump shot,pullup,NA,823,469,right,1143,00:57:00,NA
Blue Devils,FALSE,FALSE,fieldgoal,jump shot,NA,NA,101,255,left,1684,11:56:00,NA
